store_uid,store_id,store_number,name,address,lat,lng,open_time,close_time,store_type,has_tx
180,2478,201120,Pizza Com Big C Korat 2,"Big C Super Center Korat 2 Room 101, No.103 Paktongchai Rd., Ni-Muang, Muang Nakornrachasima 30000",14.9493090,102.0552730,10:00:00,22:00:00,RBD,False
562,2528,201122,Pizza Com Central Nakorn Ratchasrima,"Central Nakhon Ratchasima 4th Floor, Room 465-467 Mitraphab-Nongkhai Rd., Naimuang, Muang, Nakhon Ratchasima 30000",14.9963520,102.1164390,10:00:00,22:00:00,FSR,False
218,1334,201052,Pizza Com Jomsurang,"No.754, 756 Rajdamri Rd., Naimueng, Mueng, Nakornratchasrima 30000",14.9725130,102.0980360,10:00:00,22:00:00,RBD,False
242,1903,201090,Pizza Com Lotus Korat 2 (Hua Talay),"Tesco Lotus Korat 2 No.442/189 Moo 1 Rachasrimachockchai Rd., Huatalay, Muang, Rachasrima 30000",14.9489320,102.1274540,10:00:00,22:00:00,RBD,False
378,2473,203201,Pizza Com Jorhor Korat,"No.939/14 Moo 1 Bankoh, Muang, Nakornratchasrima 30000",15.0211060,102.1377850,10:00:00,22:00:00,DLC,False
2458,4076,272174,Pizza Com PTT Khokkruat Korat,"No.42 Moo 6, Mittraphap Rd., Khok Kruat, Mueang, Nakhonratchasima 30280",14.9265300,101.9635450,,,RBD,False
2448,4063,272171,Pizza Com PTT Dan Khun Thod,"PTT Dan Khun Thod Station, No.459/10 Moo 2 Dankhuntod, Dankhuntod, Nakhon Ratchasima 30210",15.1983890,101.7637500,,,RBD,False
2449,4064,272566,Pizza Com PTT Buayai,"PTT gas station Bua Yai, No. 5, Highway 202, Bua Yai Subdistrict, Bua Yai District, Nakhon Ratchasima 30120",15.5946510,102.4206210,,,DLC,False
2457,4075,272175,Pizza Com Lotus Pakthongchai Korat,"Tesco Lotus Pakthongchai Korat No.255 Moo 10, Muang Pak, Pakthongchai, Nakhonratchasima 30150",14.7211204,102.0156479,,,RBD,False
2447,4062,272170,Pizza Com Lotus Phimai,"Tesco Lotus Phimai No.85 Moo 14 Ananchinda Rd., Naimuang, Phimai, Nakornratchasima 30110",15.2149562,102.4867880,,,RBD,False
2459,4077,272570,Pizza Com Sikhio,"No.203 204Chumka,Rd.,SiKhio,SiKhio,Nakornratchasima30140",14.8910880,101.7241000,,,DLC,False
444,2186,270711,Pizza Com Lotus Pakchong,"Tesco Lotus Pakchong Room B116, No.289, Moo 18, Pakchong, Pakchong, Nakornsrima 30130",14.6614380,101.3928390,10:00:00,22:00:00,RBD,False
2285,3942,272561,Pizza Com Jira Soi 10 Burirum,"No.389/17-19 Jira Rd., Nai Muang, Muang, Burirum 31000",14.9935950,103.1050500,,,DLC,False
2286,3941,272156,Pizza Com Robinson Buriram,"Robinson Buriram 1st Floor, Room 109, No.125 Moo 6, Krasang, Mueang, Buriram 31000",14.9733650,103.0641620,,,RBD,False
1435,3291,272137,Pizza Com Lotus Nangrong,"Tesco Lotus Nangrong No.904/7 Chockchai Dach Udom Rd., Nangrong, Namgrong, Burirum 31110",14.6369470,102.7763230,,,RBD,False
2528,4161,272180,Pizza Com Surin,"No.101/4 Nongdum Rd., NaiMueng, Mueng, Surin 32000",14.8900800,103.4907740,,,RBD,False
2527,4162,272181,Pizza Com Robinson Surin,"No. 338 Robinson Suri, No.338 Moo 16 Salakdai, Mueang Surin, Surin 32000",14.8761390,103.5319120,,,RBD,False
2315,3953,272562,Pizza Com Prasat Surin,"No. 284-285 Surin - Chongjom Road, Kangann district , Prasat District , Surin 32140",14.6332600,103.4078900,,,DLC,False
89,2644,270901,Pizza Com Lotus Srisaket,"Tesco Lotus Srisaket, No.95 Moo 6, Pho, Mueng Srisaket, Srisaket, 33000",15.1061220,104.3688730,,,RBD,False
2504,4137,272572,Pizza Com Lotus Kantharalak,"No. 229 Moo 3, Nongyalad Subdistrict, Kantharalak  District, Srisaket  33110",14.6481400,104.6351450,,,DLC,False
2158,3817,203241,Pizza Com Ubon Ratchawet,"No.779/10-11 Chayangkun Road, Nai Mueang, Mueang, Ubon Ratchathani 34000",15.2680800,104.8433260,,,DLC,False
564,2072,201100,Pizza Com Central Ubon,"Central Ubonratchathani 3rd Floor, Room 314 Leangmuang Rd., Ni Muang, Muang, Ubonratchathani 34000",15.2393000,104.8233000,10:00:00,21:00:00,FSR,False
220,1341,201054,Pizza Com Sappasit Ubon,"No.92-94 Sappasit Rd., Naimueng, Mueng, Ubonratchathani 34000",15.2358930,104.8690580,10:00:00,22:00:00,RBD,False
208,2885,272111,Pizza Com Lotus Detudom,"Tesco Lotus Detudom No.429 Moo 19, Sathonmark Rd., Muangdet, Detudom, Ubon Ratchathani, 34160",14.9103150,105.0668030,,,RBD,False
526,2573,272510,Pizza Com Hayaek Warinchamrab Ubon,"No.26 Warin-Pibul Rd., Warinchamrab, Warinchamrab, Ubol Ratchtani 34190",15.1965180,104.8645540,10:00:00,22:00:00,DLC,False
1625,3395,272144,Pizza Com Lotus Phiboonmangsahan,"Tesco Lotus Phiboonmangsahan, Room 125 No.29, Satitnimankarn Rd., Piboon, Phiboonmangsahan, Ubonratchathani 34110",15.2386400,105.2387800,,,DLC,False
1480,3362,272140,Pizza Com Lotus Yasothon,"Tesco Lotus Yasothon No.437 Moo 10, Arunpraset Rd., Sumran, Muaeng, Yasothon 35000",15.8131430,104.1333430,,,RBD,False
481,2669,270474,Pizza Com Robinson Chaiyaphum,"Robinson Chaiyaphum No.299/9 Moo 6, Nai-Muang, Muang, Chaiyaphum 36000",15.7864110,102.0308370,,,RBD,False
81,2647,270881,Pizza Com Amnatcharoen,"No.288/17-18 Moo 9 Boong, Mueng Amnad Charoen, Amnad Charoen 37000",15.8653653,104.6272324,,,RBD,False
88,2645,270891,Pizza Com Buengkan,"No.295/6-7 Bueng Kan-Pangkhon Rd., Wisit, Muang, Bueng Kan 38000",18.3652740,103.6502250,,,RBD,False
556,2628,270871,Pizza Com Nongbualamphu,"No.363 Moo 3, Wiriyothin Rd., Nongbua, Muaeng, Nongbualamphu, 39000",17.2020038,102.4410651,,,RBD,False
455,2549,272501,Pizza Com Khonkaen Hospital,"No.182/132-133 Srijan Rd., Nai Muang, Muang, Khonkaen 40000",16.4285447,102.8509471,10:00:00,22:00:00,DLC,False
456,2550,272502,Pizza Com Jompol Market Khonkaen,"No.555/10-11 Kasikorn Thungsang Rd., Nai Muang, Muang, Khonkaen 40000",16.4487300,102.8414990,10:00:00,22:00:00,DLC,False
370,1563,270222,Pizza Com Big C Khonkaen,"Big C Super Center Khonkaen No.69/6 Moo 17, Klang Muang Rd., Nai Muang, Muang, Khonkaen 40000",16.4254420,102.8196030,10:00:00,22:00:00,RBD,False
591,1597,201082,Pizza Com Central Khonkaen,"Central Khonkaen 4th Floor, Room 431/1, 432, 433, No.99, 99/1 Mittraphap Rd., NaiMuang, Muang, Khonkhen 40000",16.4326510,102.8260710,10:00:00,21:00:00,FSR,False
90,2639,272519,Pizza Com Kangsadan Khonkaen University,"No.140/142 Moo 14 Kangsadan Rd., Nai Muang, Muang Khonkaen, Khonkaen 40000",16.4647100,102.8257700,,,DLC,False
482,2578,272508,Pizza Com Lotus Khonkaen1 KICE,"C.P. City Center Lotus 1 Khon Kaen, No.272/18-19, Mittaphap Rd., Mueng Kao, Mueng Khonkaen, Khon Kaen 40000",16.4000976,102.8163688,10:00:00,22:00:00,RBD,False
123,1902,270224,Pizza Com Lotus Extra Khonkaen2 Nonmuang,"Tesco Lotus Extra Khonkaen 2 Nonmuang No.703 Moo 3 Sila, Mueang, Konkean 40000",16.4921780,102.8316410,10:00:00,22:00:00,RBD,False
302,2417,270226,Pizza Com Lotus Chumpae,"Tesco Lotus Chumpae No.888 Moo 4 Chumpae, Chumpae, Khonkean 40130",16.5254530,102.1111290,10:00:00,21:00:00,RBD,False
2450,4066,272569,Pizza Com Big C Banphai,BIgC Super Center BangPhai Room 111 No.100 Moo 6 .Hua Nong Mueang Ban Phai 40110,16.0484900,102.7132600,,,DLC,False
508,2660,270228,Pizza Com Lotus Phon Khonkaen,"Tesco Lotus Phon No.11 Mittaparp Rd., Mueng Phon, Phon, Khonkaen 40120",15.8025665,102.6061084,,,RBD,False
167,2604,201130,Pizza Com Thung Si Muang Udon,"No.70, 72 Phosri Rd., Mhakkeng, Meung, Udon Thani 41000",17.4088550,102.7854180,,,RBD,False
241,1313,201041,Pizza Com Central Udon,"Central Udonthani 4th Floor, Room 401, No.277/1-3, 271/5 Prachaksinlapakhom Rd., Makkhaeng, Mueng, Udonthani 41000",17.4052700,102.8002620,10:00:00,21:00:00,FSR,False
385,2475,203207,Pizza Com Muangthong Udon,"No.455/15-16 Moo 3 Nittayo Rd., Makkhaeng, Muang, Udonthani 41000",17.3897190,102.8205590,10:00:00,22:00:00,DLC,False
252,1569,201084,Pizza Com UD Town,"UD Town No.88 Thongyai Rd., Makkhaeng, Mueng, Udonthani 41000",17.4005500,102.8046900,10:00:00,22:00:00,RBD,False
540,2249,203186,Pizza Com PTT Udon Rangsina,"PTT Udon Rangsina Station No.255 Moo 8, Mittaparp Rd., Mumon, Mueang, Udontani 41000",17.4458740,102.7920830,10:00:00,22:00:00,RBD,False
1419,3267,272125,Pizza Com Kumphawapi,"No.458/2-458/3 Chaelae Rd., Kumpawapi, Kumphawapi, Udon Thani 41110",17.1099060,103.0140430,,,RBD,False
2445,4060,272168,Pizza Com Big C Loei,"Big C Super Center Loei No.114 Moo 9, Na-An, Mueng, Loei 42000",17.4691680,101.7263800,,,RBD,False
2484,4112,272571,Pizza Com PTT Wangsapung,No. 566/3 Moo 11 Srisonkram Wangsaphung Loei 42130,17.3021000,101.7836800,,,DLC,False
305,2972,272539,Pizza Com Prajak Road Nongkhai,"No.114/2 Prachak Rd., Nai Mueang, Muang Nong Khai, Nong Khai 43000",17.8831960,102.7495320,,,DLC,False
131,1371,270471,Pizza Com Assawan Nongkai,"No.304 Moo 10, Mittraphap Rd., Phochai, Nongkhai, Nongkhai 43000",17.8711930,102.7425480,10:00:00,21:00:00,RBD,False
1433,3287,272135,Pizza Com Thabo Nongkhai,"No.309-309/1 Moo 13, Tha Bo, Tha Bo, Nong Khai 43110",17.8531450,102.5728320,,,RBD,False
192,2036,270581,Pizza Com Mahasarakham 2(Sermthai Complex),"Sermthai Complex 1st Floor, No.76/1 Nakornsawan Rd., Talad, Mueng Mahasarakham 44000",16.1802080,103.3021030,10:00:00,21:00:00,FSR,False
403,1383,270151,Pizza Com Mahasarakam(Sermthai Plaza),"Sermthai Plaza No.103 Rimklong Somthawin Rd., Thalad, Muang,  Mahasarakram 44000",16.1804600,103.3022640,10:00:00,21:00:00,RBD,False
475,2594,272512,Pizza Com Mahasarakham University,"796 Moo 1 Takonyang, Kantarawichai, Mahasarakarm 44150",16.2367800,103.2617620,10:00:00,07:00:00,DLC,False
409,2046,270225,Pizza Com Big C Roi Et,"Big C Super Center Roi Et No.320 Moo 10, Nueamueang, Mueang, Roi Et 45000",16.0756180,103.6487870,10:00:00,21:00:00,RBD,False
543,1403,270221,Pizza Com Robinson Roi Et,"Robinson Roi Et Room 105-106 No.137 Moo 3, Donglan, Muang, Roiet 45000",16.0550530,103.6382370,10:00:00,22:00:00,RBD,False
232,2910,272114,Pizza Com Lotus Kalasin,"Tesco Lotus Kalasin No.99/11 Bypass Song Pueay Rd., Kalasin, Mueang, Kalasin 46000",16.4220970,103.5059670,,,RBD,False
414,1568,270281,Pizza Com Robinson Sakonnakhon,"Robinson Sakonnakhon 1st Floor, No.1594/1 Nittayo Rd., Trad Choeng Chum, Mueng Sakonnakorn 47000",17.1784250,104.1192110,10:00:00,20:30:00,RBD,False
499,2651,272524,Pizza Com Sakonnakhon,"No.1735/1 Rob Mueang Rd., That Choeng Chum, Mueang, Sakonnakhon, 47000",17.1604971,104.1499780,,,DLC,False
1426,3274,272131,Pizza Com Big C Phangkhon,"Big C Super Center Phangkhon Room 106-107, No.506 Moo 6, Nittayo Rd., Phang-Khon, Phong-Khon, Sakon Nakhon 47160",17.3928704,103.7019555,,,RBD,False
2662,4179,272187,Sawang Daendin,"No.49 Moo 11ai Charoenchai Road., Sawang Daen Din, Sawang Daen Din, Sakon Nakhon 47110",17.4745802,103.4567570,,,RBD,False
200,2841,272105,Pizza Com Sawang Daendin,"No.49 Moo 11 Charoen Chai Rd., Sawang Daen Din, Sawang Daen Din, Sakon Nakhon 47110",17.4745802,103.4567570,,,RBD,False
440,2131,270651,Pizza Com Lotus Nakornpanom,"Tesco Lotus Nakornpanom No.335/2 Nitayo Rd., Nongyat, Mueang, Nakornpanom 48000",17.3950360,104.7796760,10:00:00,21:00:00,RBD,False
1626,3396,272145,Pizza Com Robinson Mukdahan,"Robinson Mukdahan No.99/11 Chaiyangkakun Rd., Mukdahan, Mueang, Mukdahan 49000",16.5687140,104.7186410,,,DLC,False
250,2787,203229,Pizza Com Thapae,"No.35/2-3 Mulmuang Road, Tambon Phrasibng, Amphure Muang, Chiangmai 50200",18.7867410,98.9930300,,,DLC,False
289,1321,203054,Pizza Com Khuangsing,"No.47/48-49 Chotana Rd., Changphueak Mueng Chiangmai 50000",18.8161620,98.9822540,10:00:00,00:30:00,DLC,False
288,1320,203053,Pizza Com Esso Sanambin,"No.218 Moo 1 Tambon Pardad, Amphur Muang, Chiangmai 50100",18.7631210,98.9745330,10:00:00,00:30:00,DLC,False
568,2504,201121,Pizza Com Big C Don Chan Chiangmai,"Room GJA 001 No.208 Big C Super Center Don Chan Chiangmai Moo 3 Tumbon Thasala, Amphur Muang, Chiangmai 50000",18.7672482,99.0329096,10:00:00,21:00:00,RBD,False
549,2111,201102,Pizza Com Central Festival Chiangmai,"No.99,99/1,99/2 Moo 4 Central Festival Chiangmai Fl.5 Faham Muaeng Chiangmai 50000",18.8073440,99.0178670,10:00:00,21:00:00,FSR,False
392,2517,203209,Pizza Com Ruamchok,"204 RUAMCHOK Mall 1st floor Moo 6 FahHam, Amphur Mueng  Chiangmai 50000",18.8251825,99.0117224,10:00:00,00:30:00,DLC,False
486,1349,201062,Pizza Com Lotus Kamthieng,No.19 TaladKamtieng Rd. Patan Muang Chiangmai 50300,18.8078550,98.9968340,10:00:00,21:00:00,FSR,False
1145,2538,203212,Pizza Com PTT Mae-Rim,"No.5/11 Moo 7 Maerim Tai , Maerim Chaingmai 50180",18.9221110,98.9399320,10:00:00,22:00:00,DLC,False
1470,3340,272549,Pizza Com Lotus Fang Chiangmai,"Lotus Fang Chiangmai No.655 Moo 5 Tambon Weng, Amphoe Fang, Chiangmai 50110",19.9090920,99.2039280,,,DLC,False
344,2126,203162,Pizza Com Borsang,"No.9/6-7 Moo.2 Tonpao, Samkampheng, Chiangmai 50130",18.7660600,99.0780250,10:00:00,22:00:00,DLC,False
310,1413,203089,Pizza Com Mae-Jo,144/4 Moo 9 Nonghan Sansai Chiangmai 50290,18.8933200,99.0099960,10:00:00,22:00:00,DLC,False
352,1915,203150,Pizza Com PTT Hangdong,"No.5/1  Moo 3, Hangdong, Hangdong Chiang Mai, Chiang Mai  50230",18.6938160,98.9264870,10:00:00,22:00:00,DLC,False
1889,3604,272557,Pizza Com Lamphun,"No.151/1-151/2 Moo 4 BanKrang, Muang, Lumpoon 51000",18.5865120,99.0504790,,,DLC,False
2521,4156,272178,Pizza Com Central Lampang,"No. 319 Central Lumpang 3rd Floor, Lumpang-Agao Rd., Suandok, Mueang, Lumpang 52110",18.2821780,99.4948850,,,FSR,False
2522,4155,272177,Pizza Com Big C Lampang,"No. 65 Big C Lampang Room 101, 1st Floor, Highway Lampang-Ngao Rd. Soptui, Muang Lampang 52100",18.2761980,99.4804930,,,RBD,False
1221,3060,272126,Pizza Com Friday Uttaradit,"No. 172 Boroma-at Rd., Thait, Mueang, Uttradit 53000",17.6149150,100.0924250,,,RBD,False
95,2848,272108,Pizza Com Phare,"No.132 Yantrakijkosol Rd., Nai Wieng, Phare, 54000",18.1410680,100.1484150,,,RBD,False
463,2390,270781,Pizza Com Big C Nan,"Big C Nan Room GCR, 1st Floor No.708, Chaisatan, Muang, Nan 55000",18.7782280,100.7579400,10:00:00,21:00:00,RBD,False
282,2847,272109,Pizza Com Phayao,"No.19/2-3, Wieng, Mueng Phayao, Phayao, 56000",19.1709960,99.8984000,,,RBD,False
219,1338,201053,Pizza Com Chiangrai,"No.869/168 Prahonyothin Rd., Wiang Mueng Chiangrai 57000",19.9051600,99.8330500,10:00:00,22:00:00,RBD,False
518,1598,201087,Pizza Com Central Chiangrai,"Room 160 R 1st Flr. Central Chiangrai Pahonyothin Rd., Mueng Chiangrai 57000",19.8863120,99.8331290,10:00:00,21:00:00,FSR,False
317,2675,201136,Pizza Com Big C Chiangrai 2,"No.2 Room 103 Phahonyothin Rd.,aBndu, Mueng Chiengrai, 57100",19.9599930,99.8557330,,,FSR,False
2099,3808,272560,Pizza Com Maesai Chiangrai,"No.27 Moo 7 Maesai, Maesai, Chiangrai 57130",20.4409960,99.8821180,,,DLC,False
243,1366,201073,Pizza Com Big C Nakornsawan,"No.320/11 Sawan Vidhi Rd., Pak Nam Pho, Muang, Nakhonsawan 60000",15.6951800,100.1214750,10:00:00,22:00:00,RBD,False
1980,3697,203239,Pizza Com Lotus Nakornsawan,"No.124 Moo 10 Wat Sai,Muang Nakhornsawan,Nakhonsawan 60240",15.7078970,100.0947230,,,DLC,False
2410,4034,272155,Pizza Com Uthaithani,"Terbsiri Road, Uthai Mai Subdistrict, Mueang District, Uthai Thani Province 61000",15.3865890,100.0237140,,,RBD,False
2089,3800,272151,Pizza Com Big C Kamphaengphet,"Big C Supercenter Kamphaengphet No.613/1 Charoensuk Rd. Nai Muang, Muang Kamphaeng Phet 62000",16.4742120,99.5411880,,,RBD,False
1396,3240,272129,Pizza Com Lotus Tak,"Lotus Tak No.18 Phaholyothin Rd., Nongluang, Mueng, Tak 63000",16.8637040,99.1371990,,,RBD,False
2657,4175,272184,Pizza Com Lotus Maesod,"No. 17 Tesco Lotus Mae-Sod Room 038, 1st floor, Asia Rd., Mae-Sod, Mae-Sod, Tak 63110",16.7124700,98.5518800,,,RBD,False
265,2849,272535,Pizza Com Sukhothai,"No.130, Jarodwithithong Rd., Thani, Mueng, Sukhothai, 64000",17.0086620,99.8168450,,,DLC,False
1168,2124,201104,Pizza Com Big C Pitsanulok,"No.939 ฺBig C Pitsanuloke Room 105, Pichaisongkram Rd., Naimuang, Pisanuloke 65000",16.8159710,100.2881520,10:00:00,22:00:00,RBD,False
1167,1893,201089,Pizza Com Central Pitsanulok,"Central Pisanulok, Singhawat Rd., Banklong Mueng, Pisanuloak 65000",16.8404520,100.2330940,10:00:00,21:00:00,FSR,False
1171,2037,201099,Pizza Com Lotus Tonwa Pitsanulok,"Tesco Lotus Tonwa No.444 Moo 6 Phisanulok-Nakornsawan Rd., Thathong, Muang, Phisanulok 65000",16.7991050,100.2166000,10:00:00,22:00:00,RBD,False
222,2850,272534,Pizza Com Happy Plaza Phijit,"No.39/157-158, Nai Mueng, Mueng Phijit, Phijit, 66000",16.4397860,100.3417530,,,DLC,False
415,1562,270301,Pizza Com Lotus Phetchaboon,"Tesco Lotus Phetchaboon No.929, Moo 2, Highway No.21 Rd. Sadeang, Muang, Phetchabun 67000",16.3965580,101.1375670,10:00:00,21:00:00,RBD,False
185,2629,272518,Pizza Com Lomsak Phetchabun,"No.49-50, Tessaban 3 Rd., Lomsak, Lomsak, Phetchabun, 67110",16.7754440,101.2426940,,,DLC,False
395,1357,270041,Pizza Com Robinson Ratchaburi,"Robinson Ratchaburi 2nd Floor, No.265, Srisuriyawong Rd., Nham-Mueng, Mueng, Ratchaburi 70000",13.5349140,99.8116280,10:00:00,21:00:00,RBD,False
500,2665,272521,Pizza Com Ratchaburi,"No.8/6 Kathathorn Rd., Na Muang, Muang, Ratchaburi 70000",13.5366471,99.8191300,,,DLC,False
470,2532,270831,Pizza Com Lotus Banpong,"Tesco Lotus Banpong No.110, Moo 5, Nong-Or, Bangpong, Ratchaburi 70110",13.7935530,99.9188380,10:00:00,22:00:00,RBD,False
420,1351,270371,Pizza Com Robinson Kanchanaburi,"Robinson No.160/15-16 Sangchuto Rd., Bannuea, Mueng, Kanjanaburi 71000",14.0048660,99.5445820,10:00:00,21:00:00,RBD,False
163,2699,272530,Pizza Com TMK Park Kanchanaburi,"TMK Park Kanchanaburi No.99/8 Moo 1, Sangchuto Rd., Thamakham, Muang, Kanchaburi 71000",14.0521250,99.5053540,,,DLC,False
2297,3946,272157,Pizza Com Lotus Suphanburi,"Tesco Lotus Supanburi 2nd Floor, No.293, Moo 5, Tharahad, Muang, Suphanburi 72000",14.4692950,100.1294600,,,RBD,False
2298,3947,272158,Pizza Com Robinson Supanburi,"Robinson Supanburi No.449, Moo 5, Tharahad, Mueng, Suphanburi 72000",14.4573800,100.1302510,,,RBD,False
2299,3948,272159,Pizza Com Lotus U Thong,"Tesco Lotus U-Thong No.913, Moo 1, Malaiman Rd., U-Thong, U-Thong, Suphanburi 72160",14.3636730,99.8841680,,,RBD,False
542,1364,270071,Pizza Com Lotus Nakornpathom,"Tesco Lotus Nakornpathom No.1048 Petchkasem Rd., Sanan Chan, Mueng, Nakhonpathom 73000",13.8081410,100.0526780,10:00:00,22:00:00,FSR,False
6,2611,272515,Pizza Com Silpakorn Nakhonpathom,"No.51 Ratchawithi Road Sanam Chan, Mueang, Nakhonpathom 73000",13.8141830,100.0407830,,,DLC,False
396,1423,270073,Pizza Com Big C Nakornpathom,"Big C Nakornpathom No.754 Petchkasem Rd., Huayjarakae, Muang Nakhon Pathom 73000",13.8125030,100.0731340,10:00:00,22:00:00,RBD,False
183,2606,272513,Pizza Com Lotus Kamphaengsaen,"Tesco Lotus Kamphaengsaen No.9/2 Moo 7, Malaiman Rd., Toongkrapanghome, Kamphangsean, Nakornprathom 73140",13.9920720,99.9969930,,,DLC,False
248,2146,203165,Pizza Com Lotus Nakornchaisri,"Tesco Lotus Nakornchaisri No. 68/2 Moo 2, Phetchkasem Rd., Tha Tamnak, Nakornchaisri, Nakornpathom 73120",13.7934770,100.1708570,10:00:00,22:00:00,DLC,False
262,2159,201105,Pizza Com Central Salaya,"Central Salaya No.99/13-20 Moo 2, Boromratchachonnan Rd., Bangtoei, Samphran, Nakornpathom  73210",13.7866010,100.2764340,10:00:00,22:00:00,RBD,False
1165,2216,203181,Pizza Com Putthamonthon Sai 4,"No.18/1 Moo 8, Putthamonthon Sai 4 Rd., Krathum Lom, Sam Phran, Nakhon Pathom 73220",13.7484590,100.3295630,10:00:00,22:00:00,DLC,False
109,1287,203033,Pizza Com Oamyai,"No.23/64 Moo 8 Phetchakasem Rd., Omyai, Sampran, Nakornpratom 73160",13.7076200,100.2841400,10:00:00,22:00:00,DLC,False
312,1404,203079,Pizza Com Salaya,"เลขที่ 136/23 Phutthamonthon Sai 4 Rd., Salaya, Phutthamonthon, Nakornpathom 73170",13.7926760,100.3278710,10:00:00,22:00:00,DLC,False
581,2530,201123,Pizza Com Central Mahachai,Central Mahachai Fl.1 98 Moo.4 Tumbon Nadee Amphur Muang Samutsakorn 74000,13.5729360,100.2888490,10:00:00,21:00:00,RBD,False
320,1419,203097,Pizza Com Ekachai,"No.19/6-7 Moo 9 Ekachai Rd., Kokkrabue, Muang, Samutsakorn 74000",13.6189210,100.3491710,10:00:00,00:30:00,DLC,False
1184,1433,203118,Pizza Com Pantainorasing,"No.189/134 Moo 5 Rama 2 Rd., Pantainorasing, Mueng, Samutsakorn 74000",13.5964380,100.3648630,10:00:00,22:00:00,DLC,False
292,1385,203070,Pizza Com Big C Mahachai 2,"Big C Super Center Mahachai 2 No.927/71 Ekkachai Rd., Khok Kham, Muang, Samut  Sakhon 74000",13.5594890,100.2930780,10:00:00,22:00:00,DLC,False
246,1540,201086,Pizza Com Lotus Kratumban,No.389 Moo.1 Klongmadua Krathum Baen Samutsakorn 74110,13.6558330,100.2726720,10:00:00,22:00:00,RBD,False
176,2658,272529,Pizza Com Samutsongkram,"132/3-4, Thang Kao Mueng Rd., Mae Klong, Mueng, Samutsongkram, 75000",13.4024880,100.0041350,,,DLC,False
139,2670,270921,Pizza Com Big C Samutsongkhram,"Big C Super Center, No.2/19 Moo 1, Bang Kaeo, Mueang, Samutsongkhram 75000",13.4108720,100.0202000,,,FSR,False
2349,3974,272563,Pizza Com PTT Wangmanao,No. 55/2 Moo 3 Tambon Houyrong Ampeur Kao-yoi Petchaburi 76140,13.3053710,99.8253920,,,DLC,False
351,2202,203176,Pizza Com PTT Bor Kham,"No.805 Petchkasem Rd., Cha-Am, Cha-Am, Petchburi 76120",12.7463450,99.9605710,10:00:00,22:00:00,DLC,False
523,2472,201119,Pizza Com Robinson Phetchaburi,"Robinson Phetchaburi Room 103 No.162 Moo 1 Samorplua, Banlad, Phetchaburi 76150",13.0627590,99.9456640,10:00:00,21:00:00,RBD,False
1491,3383,272548,Pizza Com Lotus Prachuapkhirikhan,"Tesco Lotus Prachuapkhirikhan No.51/12 Phetkasem Rd., Ko Lak, Mueang Prachuap khiri Khun, Prachuap Khiri Khan 77000",11.7974890,99.7772790,,,DLC,False
1425,3273,272132,Pizza Com Lotus Pranburi,"Tesco Lotus Pranburi No.706 Moo 7, Petchakasem Rd., Khaonoi, Pranburi, Prachuapkhirilkhan 77120",12.3921290,99.9187200,,,RBD,False
1141,1593,201075,Pizza Com Market Village Huahin,"Market Village 2nd Floor., Lot D201, No.234/1 Petchakasem Rd., Huahin, Huahin, Prajubkirikhan 77110",12.5575010,99.9606460,10:00:00,22:00:00,FSR,False
359,2203,203169,Pizza Com Thansamai Huahin,"No.8/3 Soi Huahin 56, Petchakasem Rd., Huahin, Huahin, Prachuap Khiri Khan 77110",12.5838520,99.9517610,10:00:00,23:00:00,DLC,False
1176,2388,201115,Pizza Com Blu Port Hua-Hin,"Blu Port Huahin No.8/89 Soi Huahin 100, Petchakasem Rd., Nongkae, Huahin, Prachubkririchan 77110",12.5477730,99.9621600,10:00:00,21:30:00,RBD,False
451,2276,270741,Pizza Com Shathai Nakornsrithammarat,No.1392 Sriprach Road Tumbon Thawang Amphur Muang  Nakornsrithammarat 80000,8.4412430,99.9631980,10:00:00,22:00:00,RBD,False
1217,3056,272543,Pizza Com Tha Sala Nakhonsithammarat,"No.159/14 Moo 3 Tha Sala, Tha Sala, Nakhonsrithammarat 80160",8.6635960,99.9250980,,,DLC,False
452,2277,270742,Pizza Com Sahathai Tungsong,"No.389 Moo 2, Chamai, Tung Song, Nakhon Si Thammarat 80110",8.1606700,99.6756750,10:00:00,21:00:00,RBD,False
137,2372,270743,Pizza Com Central Nakornsrithammarat,"Central Nakornsrithammarat 3rd Floor, Room 311, No.8, 9/8 Moo 7, Na San, Phraphrom, Nakornsrithammarat 80000",8.3820320,99.9698040,10:00:00,20:00:00,RBD,False
363,2966,272113,Pizza Com Vogue Krabi,"No.69/173 Maharat Rd., Paknam, Mueng, Krabi 81000",8.0641920,98.9155780,,,RBD,False
2652,4170,272183,Pizza Com Lotus Krabi,"No. 191 Tesco Lotus Krabi Moo 12, Krabi-Noi, Muang, Krabi 81000",8.1082050,98.9384120,,,RBD,False
87,2615,272517,Pizza Com Phi Phi Island,"Phi Phi Park Plaza, No.58/46 Moo 7, Aow Nang, Muang, Krabi, 81210",7.7390810,98.7704770,,,DLC,False
